id,league_id,team_id,season_month,season_year,played,wins,draws,losses,goals_for,goals_against,points,updated_at,country,last_5_games,sequence,win_rate,qualified_for_mundial
96986176-7dba-4995-b534-e62c9cffc41e,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,c35bd12d-aec9-4d2c-bc3e-eeaf04cca92e,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:55.578713+00,Brasil,E,2L,33.33,f
b4166341-4625-4737-84ce-3fdf6b928e59,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,1704cbc2-682e-4a4e-81a1-a2ceb873b034,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1L,26.67,f
7f773337-37d1-4dcd-b647-aa48fe45cb1b,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,b5a11215-9622-4a6f-9e1c-2b9c3bd4274e,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:55.578713+00,Brasil,E,2D,26.67,f
d1e2ffe6-36b7-42af-ae68-fb6f4c4e823d,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,c2da59be-3a03-4172-bbd9-55be2ce47568,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,4L,40.00,f
171b19cc-ee5a-4330-9eae-bb5fdaca43b0,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,401bee32-219e-415b-b012-68c308ec2d97,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:55.578713+00,Brasil,E,1W,60.00,f
bca5d237-7c4d-4516-8edb-d7d3b3148b82,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,b9b2678f-6409-422c-ac44-fe720327b43f,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,1D,33.33,f
0ec6ad5f-ff91-4a84-b6d7-6f42180dfca7,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,a3442ae3-9d2c-4df1-a417-c3c7261c93e0,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,2W,46.67,f
93fa3922-afbf-4e9f-a5c7-06d439ec98b2,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,be3d4f4b-af26-4bcb-a367-ab1f051c16ab,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:55.578713+00,Brasil,E,1D,26.67,f
c1fa8ff5-44f0-4c59-8773-7aedc5309ab6,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,ec8f2d28-5226-49e5-8d13-2cb9a7db7d6e,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:55.578713+00,Brasil,V,1D,53.33,f
75d38bab-e992-47d2-92e8-b03383c69a18,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,d9ec0992-1e6a-465a-abbe-0f8b3d7a77fc,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:55.578713+00,Brasil,D,2W,40.00,f
658ff3d4-0862-4045-a914-fef7c3737212,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,6eeec439-cbc2-46d9-8d1f-77afb3a1bc13,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,2W,33.33,f
08ca94ff-2dd6-470b-910e-6395385768d6,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,7413ba4c-6e92-4603-b5ed-abcf2a89a0aa,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,1L,46.67,f
85bdf2ec-a3c2-487d-812d-cebdcb6e7ab4,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,22cf3671-c91e-4367-bd91-2527a7f00f60,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,1W,40.00,f
c9fe67f8-6c48-4c74-b796-46550dd127b0,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,2a042f6e-15bd-4b67-9aef-5bbcc06d614e,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1L,20.00,f
a8874cae-c9c6-4f41-9d5b-3a8775cb1363,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,a6bf5b14-31e1-4370-a4fd-53e1c9d41b6c,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1W,40.00,f
66f80520-b830-43c1-b13f-9d2b8603cd10,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,4bd7b28c-f155-4375-8eff-60ad2af129fe,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,1D,46.67,f
6b7dd1f5-33ea-4892-8643-66acf07f505b,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,357e9411-6d82-4c03-979c-6bc5a785d0ba,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,1W,33.33,f
39132fa2-7b65-4aba-a764-a4fd059d1926,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,95fdb9c5-8897-4ec5-ae83-bf83b8d221ce,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:55.578713+00,Brasil,E,4L,46.67,f
cd3f1861-8ae1-4c7b-b30c-e82f750de399,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,bbef1f2b-51e2-4021-bf59-fa791dc7ddad,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:55.578713+00,Brasil,E,2L,13.33,f
3286d7a6-f579-4ab5-b540-e5a73d9d5bd6,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,23ae8e59-326f-431e-bea9-cc254645c815,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,2W,66.67,f
e30e39d3-0973-492b-af61-694072e813b1,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,522cebb2-9d70-46a1-8e5b-e81b2440830f,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1W,46.67,f
5c1160da-e1ec-4ac3-9428-4b9cec0b5225,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,4013c2ae-8838-47cf-8d5e-ad428e4b312c,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:55.578713+00,Brasil,E,1W,33.33,f
610df4c6-e6aa-4949-8fb8-b4a80567b6c8,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,cbfa8a62-532a-4b54-b97e-7582ec076ce7,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:55.578713+00,Brasil,E,1D,33.33,f
dbc41d42-de1e-4879-a673-3d6ec2769c4e,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,510780dc-27f7-493e-9c14-a163eb962931,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:55.578713+00,Brasil,D,1L,33.33,f
367b67c4-e5fe-4849-a99c-2e24ea2d36bf,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,6f8be13c-ec5d-4074-ae5a-15d81ee71370,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,1L,26.67,f
d184b467-ec45-422b-ab26-25256622d36c,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,e0602da8-8880-44e7-9c96-cb7745a5ae1a,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1D,26.67,f
09cd9371-a391-46a7-91a2-43aeacfe9990,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,b1eeb1b9-ce02-4676-be1e-0248f23da5e9,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1L,33.33,f
37d6c82e-f6e1-4b83-9f99-d88631749bba,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,b02623a9-d9a7-4664-ace6-5282873f131d,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,1W,26.67,f
cd111444-ab62-4a5f-8f8d-ccdfd59632f0,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,8de6a82f-5857-4236-839a-30d344e66787,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,1W,26.67,f
9e738d81-d5a7-4976-a9af-dbe9417f29df,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,917b5584-a8cc-4763-aa12-8b47f900413d,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,1L,66.67,f
43274442-295e-48b2-b49a-677954943bea,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,4b1ffc48-8d60-4016-b4af-e3d1c1b4aac6,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,2W,20.00,f
8fb15dd5-b2fd-4ecc-87f8-4ae6f7d26897,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,920cb1e7-4b20-4ddf-bb85-bc6691f8d1ac,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,1D,40.00,f
fe238b7f-fd7d-4af0-ae0f-381a88fe1e41,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,7bca6ac6-2882-4ad1-8199-1ef62d30d04a,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:55.578713+00,Brasil,E,4W,80.00,f
2a1e6078-a137-426c-a188-e8da8e5e6462,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,9b599e81-54db-4e7b-9b5b-567e2baa4559,5,2026,4,0,4,0,0,0,4,2026-05-16 01:13:55.578713+00,Brasil,E,1W,53.33,f
11f93807-7a91-41a7-b0c5-051e4414aa9b,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,bddac3a2-4334-45e8-9cd5-8bfcee924f53,5,2026,25,4,6,15,21,40,18,2026-05-16 01:13:43.588814+00,Brasil,EDEDD,1L,40.00,f
7c67a4bb-a240-4c04-9056-269540ce41c3,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,77c07339-55b5-46a3-bbd7-1370625a6cf3,5,2026,25,11,6,8,34,30,39,2026-05-16 01:13:43.588814+00,Brasil,VEEDD,3L,20.00,f
9fdda212-7461-446e-a11d-bd7cdba5a642,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,77c1be40-ee9f-4f42-8586-8c673d7de96e,5,2026,25,3,8,14,19,38,17,2026-05-16 01:13:43.588814+00,Brasil,DDDED,2W,53.33,f
20cc9029-088a-4ad8-8815-bfe3e4a6f590,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,38dd072c-fd87-4bb7-aad3-f21218cacc7f,5,2026,25,6,9,10,24,30,27,2026-05-16 01:13:43.588814+00,Brasil,EEEDV,3L,20.00,f
241855ce-a058-46f9-b797-1fea49e401c3,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,237f1cc6-a446-4ee0-a66f-2b751b60a89a,5,2026,25,12,6,7,40,28,42,2026-05-16 01:13:43.588814+00,Brasil,EVDVD,2W,46.67,f
f617721f-5759-42a7-9221-f47ddb3e1152,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,a36e75c7-b78c-4244-a2f6-c954543cb4f7,5,2026,25,9,5,11,30,33,32,2026-05-16 01:13:43.588814+00,Brasil,DDDDD,2D,33.33,f
37326ca1-99f8-41c8-bab8-1ff9dd99f7e2,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,bf87d9e5-a845-4fae-bbe9-167ec1788d91,5,2026,25,9,6,10,29,29,33,2026-05-16 01:13:43.588814+00,Brasil,VEEED,2W,53.33,f
34d8e9a0-9306-4d41-b8d3-909b1d23f75c,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,bb500ff3-7022-41b9-99ee-4474ed493b18,5,2026,25,9,3,13,30,36,30,2026-05-16 01:13:43.588814+00,Brasil,VDDEV,1D,33.33,f
dd49d5a0-0b06-4f3b-8388-fb001b89c88c,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,5be26380-e0f8-41a2-a0f3-f69c6e3db57f,5,2026,25,9,7,9,28,28,34,2026-05-16 01:13:43.588814+00,Brasil,EVEDD,1W,53.33,f
029f4d57-afba-4024-9523-1c7ea919d783,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,6eb1798e-59d7-4c98-9d08-722e1abc2993,5,2026,25,9,5,11,27,30,32,2026-05-16 01:13:43.588814+00,Brasil,DEDDE,2L,20.00,f
4a1e09d7-e9de-45d0-bf29-3273f4ab5b1e,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,06487a77-e3fe-4f2f-b318-92b4c19193a8,5,2026,25,8,9,8,22,23,33,2026-05-16 01:13:43.588814+00,Brasil,DDDDD,2L,20.00,f
1f2e6301-1341-440e-bfe8-32968e86d2cb,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,4d9d6565-995d-43b0-9cd3-210ec10e198e,5,2026,25,14,8,3,38,21,50,2026-05-16 01:13:43.588814+00,Brasil,DVEVE,2D,40.00,f
2c9e903f-f7ae-4bdc-8a02-bb50b78c18fe,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,ec80af92-4794-4554-9053-4869298174c6,5,2026,27,10,3,14,29,36,33,2026-05-16 01:13:43.588814+00,Brasil,DVVDV,1W,40.00,f
dc01a048-7d76-4281-952d-7655fc9e4727,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,36baa1ef-e950-44f9-b0e4-aeb5bc1bfb2a,5,2026,26,6,6,14,25,40,24,2026-05-16 01:13:43.588814+00,Brasil,VDEDE,2W,53.33,f
0bd88feb-3d1e-4b3a-b079-15c2cca5e9e9,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,726211bb-01c9-4c66-bc99-21266f7e0e28,5,2026,26,1,10,15,22,50,13,2026-05-16 01:13:43.588814+00,Brasil,DEVDE,1L,33.33,f
bef9f4c6-fa48-4209-83d2-cfbae7834d87,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,53a2c5c0-a501-485a-b2d7-7d209fe4a7f1,5,2026,26,6,7,13,27,40,25,2026-05-16 01:13:43.588814+00,Brasil,DVDEV,1D,46.67,f
c4ee7e64-59b3-47e0-abc2-9a48e6b7b4d8,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,c05dc09f-5817-47b5-9050-94372983cfbe,5,2026,26,8,5,13,35,41,29,2026-05-16 01:13:43.588814+00,Brasil,EVEVV,2D,40.00,f
9122d7bc-b218-46d4-91f1-df2774b5fdfd,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,5d8606ac-4c37-4a2b-8c05-11cd052f3e66,5,2026,25,9,7,9,35,30,34,2026-05-16 01:13:43.588814+00,Brasil,EEDED,1W,33.33,f
bb0da01f-58fe-4c1d-980f-f2ba360cfdd2,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,2c8df76c-a28d-4753-b794-9bb1b5a7f162,5,2026,25,12,7,6,32,27,43,2026-05-16 01:13:43.588814+00,Brasil,VEDEV,1D,26.67,f
48a439f4-be00-4d14-96dd-e766c195ff05,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,ad703211-2cf4-4146-9945-1183a37ad515,5,2026,25,11,6,8,28,25,39,2026-05-16 01:13:43.588814+00,Brasil,EDDEV,1D,13.33,f
806284aa-4448-4013-8d10-f78b4189ef11,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,d15a1705-2a36-46a8-aec8-8913c3919e58,5,2026,25,12,5,8,27,21,41,2026-05-16 01:13:43.588814+00,Brasil,VVDDD,1L,26.67,f
7a23aeec-0eda-48b4-9bdf-5354a85b9110,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,8d70275e-8328-4b91-a62a-bc43b77f67b6,5,2026,25,6,8,11,30,33,26,2026-05-16 01:13:43.588814+00,Brasil,EDEVD,3L,26.67,f
367c01f5-df96-4765-a521-f37c5375b971,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,11df1949-ea85-4eeb-b986-eff923672557,5,2026,25,13,4,8,39,22,43,2026-05-16 01:13:43.588814+00,Brasil,DVEEV,1W,66.67,f
1f05c467-69f0-4465-993b-57c105f79987,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,773f8368-4f9b-4371-8bdc-ccab5255e128,5,2026,25,12,11,2,38,23,47,2026-05-16 01:13:43.588814+00,Brasil,VVEVE,1D,40.00,f
3b4da68b-57e2-41a7-a860-fa4e93ea0708,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,a756525a-3319-47f9-a75c-8c690e600108,5,2026,26,12,7,7,38,27,43,2026-05-16 01:13:43.588814+00,Brasil,EVVDV,5L,13.33,f
d3969cbf-24c4-4258-8db0-dab39f355622,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,d41ad6dd-04e9-4f5e-a0a5-0f8e78122df2,5,2026,26,11,7,8,39,31,40,2026-05-16 01:13:43.588814+00,Brasil,DEVEV,1W,20.00,f
3e76fd1e-f210-4ded-9ea9-a781b162e0c5,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,d4d9801e-2c33-4f46-a3b9-11823afe3c52,5,2026,26,12,6,8,36,29,42,2026-05-16 01:13:43.588814+00,Brasil,EEDVE,1W,46.67,f
26a25e47-3ef5-4464-9c5c-593ccf0d1ab6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,802bebc4-4a2d-4e1b-92be-d897404d91a2,5,2026,26,13,5,8,32,26,44,2026-05-16 01:13:43.588814+00,Brasil,DDEDV,4L,13.33,f
ce7ecea3-ba5d-421d-83da-460bdfb0d92b,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,ad9105d8-6b80-4bf5-b606-9f751ccbc673,5,2026,26,10,8,8,25,22,38,2026-05-16 01:13:43.588814+00,Brasil,EDVDE,1W,20.00,f
a0d7c837-e47b-4dae-8886-26b934a31902,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,949d2c89-7233-4568-93ca-d9c731422caf,5,2026,26,13,7,6,36,22,46,2026-05-16 01:13:43.588814+00,Brasil,DEVVV,1W,33.33,f
4390b8ef-864f-4743-8f66-d1a72dc3bc93,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,1af5786a-f297-4d43-8bb2-e7e016fbf81a,5,2026,26,14,5,7,41,26,47,2026-05-16 01:13:43.588814+00,Brasil,VVEVV,1D,46.67,f
f7b55923-b17e-4c07-a9f1-724ccdb3d447,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,60410f7e-3f3a-405e-a814-fc3db81afa52,5,2026,26,11,5,10,34,31,38,2026-05-16 01:13:43.588814+00,Brasil,DDVVV,1L,53.33,f
769390be-f071-4141-b8c1-ae735e6f4789,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,b8ad696a-a426-49c2-bdc8-b01793b4210c,5,2026,26,15,8,3,37,21,53,2026-05-16 01:13:43.588814+00,Brasil,VDVVV,4L,20.00,f
f977fc52-971e-44a7-8dec-418455ae355d,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,872cf372-7e96-4aee-a2ba-f694f257a0a7,5,2026,26,9,9,8,33,30,36,2026-05-16 01:13:43.588814+00,Brasil,EVVVD,1W,46.67,f
659ace53-91af-4211-abf6-cc30c3f13f39,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,67b44376-00d2-46c6-bba2-27560ee476be,5,2026,26,15,8,3,37,19,53,2026-05-16 01:13:43.588814+00,Brasil,VEEDV,1D,33.33,f
d15a58bf-f44a-4752-94f9-c07c801ba22b,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,ae542d6a-cde6-4951-a156-62a013f9712c,5,2026,26,11,12,3,39,28,45,2026-05-16 01:13:43.588814+00,Brasil,VVEEV,1L,26.67,f
b0059a04-7c1a-44cb-8a87-8b098fba2d7c,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,78c5a96a-0ef8-43c4-b5d6-cd7fc0d74f66,5,2026,26,13,7,6,42,24,46,2026-05-16 01:13:43.588814+00,Brasil,VDVEV,2L,40.00,f
7ae9dc47-a224-41d9-a4dc-03a61347f78e,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,23741cad-693f-4b23-be85-11a8750a20a7,5,2026,26,12,6,8,38,33,42,2026-05-16 01:13:43.588814+00,Brasil,EDVVV,1W,40.00,f
570c1424-6823-4dd2-964a-30e749e068c6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,d2a1744a-8377-443f-8c37-1f68bbb2c4da,5,2026,27,14,8,5,52,31,50,2026-05-16 01:13:43.588814+00,Brasil,EDVVD,1L,20.00,f
36f02fb8-c3c6-4d25-b36b-131af580870c,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,aa2c3270-5656-4939-be3d-96e080b9fd21,5,2026,27,14,4,9,44,33,46,2026-05-16 01:13:43.588814+00,Brasil,VVVVE,1W,26.67,f
7b179424-7d07-42a9-97d6-1c74d7c8b42a,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,0be6c81e-1451-48fe-8471-1f39678612ce,5,2026,27,15,7,5,46,32,52,2026-05-16 01:13:43.588814+00,Brasil,VVEVD,1L,33.33,f
e6ce4516-f7f7-4ba8-88c6-a8df8344de9e,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,f3f8ec4f-9900-42ab-93a3-f8f54cea374a,5,2026,27,13,4,10,42,34,43,2026-05-16 01:13:43.588814+00,Brasil,DVEVD,5W,60.00,f
be9230f9-6993-4c14-99dd-257d219d21f0,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,86e75d5d-31fd-483a-8c1e-3a4e0262a43e,5,2026,27,14,8,5,42,26,50,2026-05-16 01:13:43.588814+00,Brasil,VEEDD,3L,20.00,f
dbb8ac56-7223-48be-875d-0c068df659ca,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,d01330f7-9f01-4a98-a0ff-774f829f130f,5,2026,27,9,13,5,26,23,40,2026-05-16 01:13:43.588814+00,Brasil,EVEEE,1L,26.67,f
703d0958-6742-4f81-9c1a-f4904bb6d0e3,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,2af76dab-0f3b-4888-b45a-d82d2ead94b7,5,2026,27,11,8,8,39,35,41,2026-05-16 01:13:43.588814+00,Brasil,DEEDE,3W,73.33,f
361eea0c-ff4b-494f-861f-68091c5aa0a2,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,621b10fa-abcb-4afd-a9d9-22abe36cdb32,5,2026,27,9,8,10,29,27,35,2026-05-16 01:13:43.588814+00,Brasil,EDVVV,1L,33.33,f
df299c63-bfec-41c4-be88-1254e74f4609,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,6ad8ca44-353e-49bc-8c86-92611c3eb000,5,2026,27,13,7,7,41,30,46,2026-05-16 01:13:43.588814+00,Brasil,EDVEV,2W,40.00,f
715f6306-21eb-4e90-83ae-057bc0147474,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,8224e9ed-b09e-445e-b398-67d64f780b01,5,2026,27,12,8,7,41,34,44,2026-05-16 01:13:43.588814+00,Brasil,EDDVV,2L,33.33,f
e7ee8a85-3fef-4131-9f36-8782d2601d7c,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,1945cd3c-6ca2-4218-af62-3ac6e4173ec4,5,2026,27,11,10,6,37,31,43,2026-05-16 01:13:43.588814+00,Brasil,VEVDE,1L,46.67,f
3b17653e-9f39-4557-939f-320ce26e9b74,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,aff747c7-1fa9-4aa2-8f34-1c899d7201a0,5,2026,27,7,6,14,30,39,27,2026-05-16 01:13:43.588814+00,Brasil,DEVVV,2D,20.00,f
b055f591-524d-44db-ab8d-af6ce975a0f6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,a75abdce-f606-4a11-be06-eca5e97ba547,5,2026,27,14,8,5,40,19,50,2026-05-16 01:13:43.588814+00,Brasil,VVVEV,1W,33.33,f
67b008bd-eec0-4682-a3ab-b9c398b93400,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,dea22a0f-f51f-4941-924e-af6a8c046ca0,5,2026,27,11,7,9,37,33,40,2026-05-16 01:13:43.588814+00,Brasil,VVEDE,2W,33.33,f
59e020a4-cb39-406a-9dfa-750acb79a138,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,8067d333-90ca-4c37-83a3-070d01d19f9c,5,2026,27,10,7,10,31,29,37,2026-05-16 01:13:43.588814+00,Brasil,VVEDE,1L,40.00,f
99cac269-d089-4aac-a078-f4434f9ca3e6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,f798ddf3-cc7e-4192-bf39-ba02037de636,5,2026,27,9,6,12,28,37,33,2026-05-16 01:13:43.588814+00,Brasil,DDDVV,1L,53.33,f
531fa539-0e1b-4fe7-873d-55f8df696433,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,0ba1e022-1272-40f8-9c21-eb2c763026c0,5,2026,27,10,3,14,33,40,33,2026-05-16 01:13:43.588814+00,Brasil,DVDEV,1W,53.33,f
776861ba-e347-412c-a76f-a820cfe7192d,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,265f5197-ea45-4b9e-bd1a-4a7e2c6113bb,5,2026,27,8,8,11,26,32,32,2026-05-16 01:13:43.588814+00,Brasil,DVEED,2L,26.67,f
58d9b31c-bb91-40ab-852f-b4563986b5c4,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,ac71c79d-3be2-4d92-8033-1b27e9536f0b,5,2026,27,10,5,12,34,37,35,2026-05-16 01:13:43.588814+00,Brasil,VVDVV,1D,33.33,f
724b17d5-a286-4bc9-b77c-3545e30ece56,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,0dab71fa-a315-4ee7-bede-923510a32054,5,2026,27,7,7,13,33,40,28,2026-05-16 01:13:43.588814+00,Brasil,DVDVV,1L,46.67,f
b73983b9-ffad-459b-a891-be5b764b94b4,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,e98b5ea8-9546-4923-8a11-6dc53872fe88,5,2026,27,10,6,11,30,31,36,2026-05-16 01:13:43.588814+00,Brasil,VVDVD,2L,33.33,f
293e6348-77c0-484f-b61c-a6662f187499,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,566a8525-eac0-42ca-ab46-cc19b5a5d1f2,5,2026,27,7,5,15,30,41,26,2026-05-16 01:13:43.588814+00,Brasil,EVVDD,1D,53.33,f
d955d3d8-5550-4745-9e58-3b7ece0343c2,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,d1ee42b8-e3a8-45e5-97e6-308c4e6b4823,5,2026,27,12,8,7,34,28,44,2026-05-16 01:13:43.588814+00,Brasil,EDVEE,1W,33.33,f
35b2da2f-6067-4603-b78f-ec1e8afb9555,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,409cb3d6-d48d-413c-bd85-b1145e7ead4e,5,2026,26,6,5,15,26,47,23,2026-05-16 01:13:43.588814+00,Brasil,DDVVD,2W,40.00,f
39edde9d-d2d7-43bb-b0be-ac54443fb9a2,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,ae45200c-edce-4896-a633-0fd29ff3e5d3,5,2026,26,7,7,12,28,38,28,2026-05-16 01:13:43.588814+00,Brasil,VDVVD,2D,33.33,f
1971ae99-922d-4918-b0c7-89b1469d453f,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,46b3f112-3cc5-44de-9d28-73d085189197,5,2026,26,10,5,11,32,33,35,2026-05-16 01:13:43.588814+00,Brasil,DDEEE,3W,46.67,f
0ccc12b8-c916-4083-920c-492de493ee24,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,5ac3cc0f-d628-4a5d-803e-4896e0d81d89,5,2026,26,6,5,15,26,42,23,2026-05-16 01:13:43.588814+00,Brasil,VVEDV,3W,40.00,f
